Year,Title,PDF Link,Authors,Download Time,Annotation
2020,Coresets for Regressions with Panel Data,https://papers.nips.cc/paper_files/paper/2020/file/03287fcce194dbd958c2ec5b33705912-Paper.pdf,Unknown Authors,2025-02-15 10:25:43,Optimization
2020,How to Learn a Useful Critic? Model-based Action-Gradient-Estimator Policy Optimization,https://papers.nips.cc/paper_files/paper/2020/file/03255088ed63354a54e0e5ed957e9008-Paper.pdf,Unknown Authors,2025-02-15 10:25:46,Reinforcement Learning
2020,Efficient Contextual Bandits with Continuous Actions,https://papers.nips.cc/paper_files/paper/2020/file/033cc385728c51d97360020ed57776f0-Paper.pdf,Unknown Authors,2025-02-15 10:25:50,Reinforcement Learning
2020,Achieving Equalized Odds by Resampling Sensitive Attributes,https://papers.nips.cc/paper_files/paper/2020/file/03593ce517feac573fdaafa6dcedef61-Paper.pdf,Unknown Authors,2025-02-15 10:25:54,Optimization
2020,Multi-Robot Collision Avoidance under Uncertainty with Probabilistic Safety Barrier Certificates,https://papers.nips.cc/paper_files/paper/2020/file/03793ef7d06ffd63d34ade9d091f1ced-Paper.pdf,Unknown Authors,2025-02-15 10:25:58,Optimization
2020,Hard Shape-Constrained Kernel Machines,https://papers.nips.cc/paper_files/paper/2020/file/03fa2f7502f5f6b9169e67d17cbf51bb-Paper.pdf,Unknown Authors,2025-02-15 10:26:04,Optimization
2020,A Closer Look at the Training Strategy for Modern Meta-Learning,https://papers.nips.cc/paper_files/paper/2020/file/0415740eaa4d9decbc8da001d3fd805f-Paper.pdf,Unknown Authors,2025-02-15 10:26:09,Meta-Learning
2020,On the Value of Out-of-Distribution Testing: An Example of Goodhart's Law,https://papers.nips.cc/paper_files/paper/2020/file/045117b0e0a11a242b9765e79cbf113f-Paper.pdf,Unknown Authors,2025-02-15 10:26:13,NLP
2020,Generalised Bayesian Filtering via Sequential Monte Carlo,https://papers.nips.cc/paper_files/paper/2020/file/04ecb1fa28506ccb6f72b12c0245ddbc-Paper.pdf,Unknown Authors,2025-02-15 10:26:20,Bayesian Filtering
2020,Deterministic Approximation for Submodular Maximization over a Matroid in Nearly Linear Time,https://papers.nips.cc/paper_files/paper/2020/file/05128e44e27c36bdba71221bfccf735d-Paper.pdf,Unknown Authors,2025-02-15 10:26:24,Optimization
2020,Flows for simultaneous manifold learning and density estimation,https://papers.nips.cc/paper_files/paper/2020/file/051928341be67dcba03f0e04104d9047-Paper.pdf,Unknown Authors,2025-02-15 10:26:34,Manifold Learning
2020,Simultaneous Preference and Metric Learning from Paired Comparisons,https://papers.nips.cc/paper_files/paper/2020/file/0561bc7ecba98e39ca7994f93311ba23-Paper.pdf,Unknown Authors,2025-02-15 10:26:39,NLP
2020,Learning Composable Energy Surrogates for PDE Order Reduction,https://papers.nips.cc/paper_files/paper/2020/file/0332d694daab22e0e0eaf7a5e88433f9-Paper.pdf,Unknown Authors,2025-02-15 10:26:44,Computer Vision
2020,Efficient Variational Inference for Sparse Deep Learning with Theoretical Guarantee,https://papers.nips.cc/paper_files/paper/2020/file/05a624166c8eb8273b8464e8d9cb5bd9-Paper.pdf,Unknown Authors,2025-02-15 10:26:54,Deep Learning
2024,MicroAdam: Accurate Adaptive Optimization with Low Space Overhead and Provable Convergence,https://papers.nips.cc/paper_files/paper/2024/file/000f947dcaff8fbffcc3f53a1314f358-Paper-Conference.pdf,Unknown Authors,2025-02-15 10:27:04,Optimization
2022,Federated Submodel Optimization for Hot and Cold Data Features,https://papers.nips.cc/paper_files/paper/2022/file/002262941c9edfd472a79298b2ac5e17-Paper-Conference.pdf,Unknown Authors,2025-02-15 10:28:52,Federated Learning
2020,Sample Efficient Reinforcement Learning via Low-Rank Matrix Estimation,https://papers.nips.cc/paper_files/paper/2020/file/8d2355364e9a2ba1f82f975414937b43-Paper.pdf,Unknown Authors,2025-02-15 10:28:59,Reinforcement Learning
2020,Revisiting Parameter Sharing for Automatic Neural Channel Number Search,https://papers.nips.cc/paper_files/paper/2020/file/42cd63cb189c30ed03e42ce2c069566c-Paper.pdf,Unknown Authors,2025-02-15 10:29:01,Deep Learning
2020,MetaPoison: Practical General-purpose Clean-label Data Poisoning,https://papers.nips.cc/paper_files/paper/2020/file/8ce6fc704072e351679ac97d4a985574-Paper.pdf,Unknown Authors,2025-02-15 10:29:11,Deep Learning
2020,Hold me tight! Influence of discriminative features on deep network boundaries,https://papers.nips.cc/paper_files/paper/2020/file/1ea97de85eb634d580161c603422437f-Paper.pdf,Unknown Authors,2025-02-15 10:29:37,Computer Vision
2020,NeuMiss networks: differentiable programming for supervised learning with missing values.,https://papers.nips.cc/paper_files/paper/2020/file/42ae1544956fbe6e09242e6cd752444c-Paper.pdf,Unknown Authors,2025-02-15 10:29:42,NLP
2024,Mind the Graph When Balancing Data for Fairness or Robustness,https://papers.nips.cc/paper_files/paper/2024/file/34d5143080c89a7ce10932c8c5e1907f-Paper-Conference.pdf,Unknown Authors,2025-02-15 10:30:01,'Optimization'
2024,Model Fusion through Bayesian Optimization in Language Model Fine-Tuning,https://papers.nips.cc/paper_files/paper/2024/file/34d3cf97696022b179171e5abda42c0b-Paper-Conference.pdf,Unknown Authors,2025-02-15 10:30:07,NLP
2019,Learning to Propagate for Graph Meta-Learning,https://papers.nips.cc/paper_files/paper/2019/file/00ac8ed3b4327bdd4ebbebcb2ba10a00-Paper.pdf,Unknown Authors,2025-02-15 11:11:31,Deep Learning
2019,XNAS: Neural Architecture Search with Expert Advice,https://papers.nips.cc/paper_files/paper/2019/file/00e26af6ac3b1c1c49d7c3d79c60d000-Paper.pdf,Unknown Authors,2025-02-15 11:11:43,Optimization
2019,Multi-resolution Multi-task Gaussian Processes,https://papers.nips.cc/paper_files/paper/2019/file/0118a063b4aae95277f0bc1752c75abf-Paper.pdf,Unknown Authors,2025-02-15 11:11:50,Gaussian Processes
2019,Deep Equilibrium Models,https://papers.nips.cc/paper_files/paper/2019/file/01386bd6d8e091c2ab4c7c7de644d37b-Paper.pdf,Unknown Authors,2025-02-15 11:11:55,Deep Learning
2019,Cross Attention Network for Few-shot Classification,https://papers.nips.cc/paper_files/paper/2019/file/01894d6f048493d2cacde3c579c315a3-Paper.pdf,Unknown Authors,2025-02-15 11:11:59,Few-shot Classiﬁcation
2019,Order Optimal One-Shot Distributed Learning,https://papers.nips.cc/paper_files/paper/2019/file/018b59ce1fd616d874afad0f44ba338d-Paper.pdf,Unknown Authors,2025-02-15 11:12:03,Optimization
2019,Exact Gaussian Processes on a Million Data Points,https://papers.nips.cc/paper_files/paper/2019/file/01ce84968c6969bdd5d51c5eeaa3946a-Paper.pdf,Unknown Authors,2025-02-15 11:12:07,Optimization
2019,Asymmetric Valleys: Beyond Sharp and Flat Local Minima,https://papers.nips.cc/paper_files/paper/2019/file/01d8bae291b1e4724443375634ccfa0e-Paper.pdf,Unknown Authors,2025-02-15 11:12:12,Optimization
2019,Calculating Optimistic Likelihoods Using (Geodesically) Convex Optimization,https://papers.nips.cc/paper_files/paper/2019/file/021e1ea77bd91aaa0fc4d01a943a654e-Paper.pdf,Unknown Authors,2025-02-15 11:12:17,Optimization
2019,"Think out of the ""Box"": Generically-Constrained Asynchronous Composite Optimization and Hedging",https://papers.nips.cc/paper_files/paper/2019/file/0224cd598e48c5041c7947fd5cb20d53-Paper.pdf,Unknown Authors,2025-02-15 11:12:21,Optimization
2019,Improved Precision and Recall Metric for Assessing Generative Models,https://papers.nips.cc/paper_files/paper/2019/file/0234c510bc6d908b28c70ff313743079-Paper.pdf,Unknown Authors,2025-02-15 11:12:31,Computer Vision
2019,A Direct tilde{O}(1/epsilon) Iteration Parallel Algorithm for Optimal Transport,https://papers.nips.cc/paper_files/paper/2019/file/024d2d699e6c1a82c9ba986386f4d824-Paper.pdf,Unknown Authors,2025-02-15 11:12:36,Optimization
2019,Zero-Shot Semantic Segmentation,https://papers.nips.cc/paper_files/paper/2019/file/0266e33d3f546cb5436a10798e657d97-Paper.pdf,Unknown Authors,2025-02-15 11:12:43,Computer Vision
2019,Hyperspherical Prototype Networks,https://papers.nips.cc/paper_files/paper/2019/file/02a32ad2669e6fe298e607fe7cc0e1a0-Paper.pdf,Unknown Authors,2025-02-15 11:13:18,Deep Learning
2020,A graph similarity for deep learning,https://papers.nips.cc/paper_files/paper/2020/file/0004d0b59e19461ff126e3a08a814c33-Paper.pdf,Unknown Authors,2025-02-16 01:12:22,Unknown
2020,An Unsupervised Information-Theoretic Perceptual Quality Metric,https://papers.nips.cc/paper_files/paper/2020/file/00482b9bed15a272730fcb590ffebddd-Paper.pdf,Unknown Authors,2025-02-16 01:12:26,Unknown
2020,Self-Supervised MultiModal Versatile Networks,https://papers.nips.cc/paper_files/paper/2020/file/0060ef47b12160b9198302ebdb144dcf-Paper.pdf,Unknown Authors,2025-02-16 01:12:30,Unknown
2020,"Benchmarking Deep Inverse Models over time, and the Neural-Adjoint method",https://papers.nips.cc/paper_files/paper/2020/file/007ff380ee5ac49ffc34442f5c2a2b86-Paper.pdf,Unknown Authors,2025-02-16 01:12:33,Unknown
2020,Off-Policy Evaluation and Learning for External Validity under a Covariate Shift,https://papers.nips.cc/paper_files/paper/2020/file/0084ae4bc24c0795d1e6a4f58444d39b-Paper.pdf,Unknown Authors,2025-02-16 01:12:37,Unknown
2020,Neural Methods for Point-wise Dependency Estimation,https://papers.nips.cc/paper_files/paper/2020/file/00a03ec6533ca7f5c644d198d815329c-Paper.pdf,Unknown Authors,2025-02-16 01:12:40,Unknown
2020,Fast and Flexible Temporal Point Processes with Triangular Maps,https://papers.nips.cc/paper_files/paper/2020/file/00ac8ed3b4327bdd4ebbebcb2ba10a00-Paper.pdf,Unknown Authors,2025-02-16 01:12:45,Unknown
2020,Backpropagating Linearly Improves Transferability of Adversarial Examples,https://papers.nips.cc/paper_files/paper/2020/file/00e26af6ac3b1c1c49d7c3d79c60d000-Paper.pdf,Unknown Authors,2025-02-16 01:12:49,Unknown
2020,PyGlove: Symbolic Programming for Automated Machine Learning,https://papers.nips.cc/paper_files/paper/2020/file/012a91467f210472fab4e11359bbfef6-Paper.pdf,Unknown Authors,2025-02-16 01:13:04,Unknown
2020,Improved Algorithms for Online Submodular Maximization via First-order Regret Bounds,https://papers.nips.cc/paper_files/paper/2020/file/0163cceb20f5ca7b313419c068abd9dc-Paper.pdf,Unknown Authors,2025-02-16 01:13:09,Unknown
2020,Synbols: Probing Learning Algorithms with Synthetic Datasets,https://papers.nips.cc/paper_files/paper/2020/file/0169cf885f882efd795951253db5cdfb-Paper.pdf,Unknown Authors,2025-02-16 01:13:13,Unknown
2020,Adversarially Robust Streaming Algorithms via Differential Privacy,https://papers.nips.cc/paper_files/paper/2020/file/0172d289da48c48de8c5ebf3de9f7ee1-Paper.pdf,Unknown Authors,2025-02-16 01:13:17,Unknown
2020,Trading Personalization for Accuracy: Data Debugging in Collaborative Filtering,https://papers.nips.cc/paper_files/paper/2020/file/019fa4fdf1c04cf73ba25aa2223769cd-Paper.pdf,Unknown Authors,2025-02-16 01:13:22,Unknown
2020,A graph similarity for deep learning,https://papers.nips.cc/paper_files/paper/2020/file/0004d0b59e19461ff126e3a08a814c33-Paper.pdf,Unknown Authors,2025-02-16 01:13:54,Deep Learning
2020,Self-Supervised MultiModal Versatile Networks,https://papers.nips.cc/paper_files/paper/2020/file/0060ef47b12160b9198302ebdb144dcf-Paper.pdf,Unknown Authors,2025-02-16 01:13:59,Computer Vision
2020,"Benchmarking Deep Inverse Models over time, and the Neural-Adjoint method",https://papers.nips.cc/paper_files/paper/2020/file/007ff380ee5ac49ffc34442f5c2a2b86-Paper.pdf,Unknown Authors,2025-02-16 01:14:02,Deep Learning
2020,An Unsupervised Information-Theoretic Perceptual Quality Metric,https://papers.nips.cc/paper_files/paper/2020/file/00482b9bed15a272730fcb590ffebddd-Paper.pdf,Unknown Authors,2025-02-16 01:14:05,Computer Vision
2020,Off-Policy Evaluation and Learning for External Validity under a Covariate Shift,https://papers.nips.cc/paper_files/paper/2020/file/0084ae4bc24c0795d1e6a4f58444d39b-Paper.pdf,Unknown Authors,2025-02-16 01:14:09,Reinforcement Learning
2020,Fast and Flexible Temporal Point Processes with Triangular Maps,https://papers.nips.cc/paper_files/paper/2020/file/00ac8ed3b4327bdd4ebbebcb2ba10a00-Paper.pdf,Unknown Authors,2025-02-16 01:14:20,Deep Learning
2020,Neural Methods for Point-wise Dependency Estimation,https://papers.nips.cc/paper_files/paper/2020/file/00a03ec6533ca7f5c644d198d815329c-Paper.pdf,Unknown Authors,2025-02-16 01:14:24,Deep Learning
2020,Backpropagating Linearly Improves Transferability of Adversarial Examples,https://papers.nips.cc/paper_files/paper/2020/file/00e26af6ac3b1c1c49d7c3d79c60d000-Paper.pdf,Unknown Authors,2025-02-16 01:14:29,Computer Vision
2020,PyGlove: Symbolic Programming for Automated Machine Learning,https://papers.nips.cc/paper_files/paper/2020/file/012a91467f210472fab4e11359bbfef6-Paper.pdf,Unknown Authors,2025-02-16 01:14:43,Optimization
2020,Improved Algorithms for Online Submodular Maximization via First-order Regret Bounds,https://papers.nips.cc/paper_files/paper/2020/file/0163cceb20f5ca7b313419c068abd9dc-Paper.pdf,Unknown Authors,2025-02-16 01:14:48,Optimization
2020,Fourier Sparse Leverage Scores and Approximate Kernel Learning,https://papers.nips.cc/paper_files/paper/2020/file/012d9fe15b2493f21902cd55603382ec-Paper.pdf,Unknown Authors,2025-02-16 01:15:00,Optimization
2020,Adversarially Robust Streaming Algorithms via Differential Privacy,https://papers.nips.cc/paper_files/paper/2020/file/0172d289da48c48de8c5ebf3de9f7ee1-Paper.pdf,Unknown Authors,2025-02-16 01:15:04,Computer Vision
2020,Synbols: Probing Learning Algorithms with Synthetic Datasets,https://papers.nips.cc/paper_files/paper/2020/file/0169cf885f882efd795951253db5cdfb-Paper.pdf,Unknown Authors,2025-02-16 01:15:06,Computer Vision
2020,Trading Personalization for Accuracy: Data Debugging in Collaborative Filtering,https://papers.nips.cc/paper_files/paper/2020/file/019fa4fdf1c04cf73ba25aa2223769cd-Paper.pdf,Unknown Authors,2025-02-16 01:15:09,'NLP'
2020,Cascaded Text Generation with Markov Transformers,https://papers.nips.cc/paper_files/paper/2020/file/01a0683665f38d8e5e567b3b15ca98bf-Paper.pdf,Unknown Authors,2025-02-16 01:15:13,NLP
2020,Improving Local Identifiability in Probabilistic Box Embeddings,https://papers.nips.cc/paper_files/paper/2020/file/01c9d2c5b3ff5cbba349ec39a570b5e3-Paper.pdf,Unknown Authors,2025-02-16 01:15:15,'Deep Learning'
2020,Permute-and-Flip: A new mechanism for differentially private selection,https://papers.nips.cc/paper_files/paper/2020/file/01e00f2f4bfcbb7505cb641066f2859b-Paper.pdf,Unknown Authors,2025-02-16 01:15:17,Optimization
2020,Deep reconstruction of strange attractors from time series,https://papers.nips.cc/paper_files/paper/2020/file/021bbc7ee20b71134d53e20206bd6feb-Paper.pdf,Unknown Authors,2025-02-16 01:15:32,Deep Learning
2020,Statistical Guarantees of Distributed Nearest Neighbor Classification,https://papers.nips.cc/paper_files/paper/2020/file/022e0ee5162c13d9a7bb3bd00fb032ce-Paper.pdf,Unknown Authors,2025-02-16 01:15:36,Optimization
2020,Reciprocal Adversarial Learning via Characteristic Functions,https://papers.nips.cc/paper_files/paper/2020/file/021f6dd88a11ca489936ae770e4634ad-Paper.pdf,Unknown Authors,2025-02-16 01:15:41,Deep Learning
2020,Stein Self-Repulsive Dynamics: Benefits From Past Samples,https://papers.nips.cc/paper_files/paper/2020/file/023d0a5671efd29e80b4deef8262e297-Paper.pdf,Unknown Authors,2025-02-16 01:15:48,Optimization
2020,The Statistical Complexity of Early-Stopped Mirror Descent,https://papers.nips.cc/paper_files/paper/2020/file/024d2d699e6c1a82c9ba986386f4d824-Paper.pdf,Unknown Authors,2025-02-16 01:15:51,Optimization
2020,Algorithmic recourse under imperfect causal knowledge: a probabilistic approach,https://papers.nips.cc/paper_files/paper/2020/file/02a3c7fb3f489288ae6942498498db20-Paper.pdf,Unknown Authors,2025-02-16 01:15:58,'Deep Learning'
2020,Quantitative Propagation of Chaos for SGD in Wide Neural Networks,https://papers.nips.cc/paper_files/paper/2020/file/02e74f10e0327ad868d138f2b4fdd6f0-Paper.pdf,Unknown Authors,2025-02-16 01:16:12,Deep Learning
2020,A Causal View on Robustness  of Neural Networks,https://papers.nips.cc/paper_files/paper/2020/file/02ed812220b0705fabb868ddbf17ea20-Paper.pdf,Unknown Authors,2025-02-16 01:16:21,Computer Vision
2020,Minimax Classification with 0-1 Loss and Performance Guarantees,https://papers.nips.cc/paper_files/paper/2020/file/02f657d55eaf1c4840ce8d66fcdaf90c-Paper.pdf,Unknown Authors,2025-02-16 01:16:30,Optimization
2020,How to Learn a Useful Critic? Model-based Action-Gradient-Estimator Policy Optimization,https://papers.nips.cc/paper_files/paper/2020/file/03255088ed63354a54e0e5ed957e9008-Paper.pdf,Unknown Authors,2025-02-16 01:16:38,Reinforcement Learning
2020,Coresets for Regressions with Panel Data,https://papers.nips.cc/paper_files/paper/2020/file/03287fcce194dbd958c2ec5b33705912-Paper.pdf,Unknown Authors,2025-02-16 01:17:14,Optimization
2020,A graph similarity for deep learning,https://papers.nips.cc/paper_files/paper/2020/file/0004d0b59e19461ff126e3a08a814c33-Paper.pdf,Unknown Authors,2025-02-16 01:29:07,Graph Similarity for Deep Learning
2020,An Unsupervised Information-Theoretic Perceptual Quality Metric,https://papers.nips.cc/paper_files/paper/2020/file/00482b9bed15a272730fcb590ffebddd-Paper.pdf,Unknown Authors,2025-02-16 01:29:10,Computer Vision
2020,Self-Supervised MultiModal Versatile Networks,https://papers.nips.cc/paper_files/paper/2020/file/0060ef47b12160b9198302ebdb144dcf-Paper.pdf,Unknown Authors,2025-02-16 01:29:12,Computer Vision
2020,"Benchmarking Deep Inverse Models over time, and the Neural-Adjoint method",https://papers.nips.cc/paper_files/paper/2020/file/007ff380ee5ac49ffc34442f5c2a2b86-Paper.pdf,Unknown Authors,2025-02-16 01:29:15,Deep Learning
2020,Off-Policy Evaluation and Learning for External Validity under a Covariate Shift,https://papers.nips.cc/paper_files/paper/2020/file/0084ae4bc24c0795d1e6a4f58444d39b-Paper.pdf,Unknown Authors,2025-02-16 01:29:18,Reinforcement Learning
2020,Neural Methods for Point-wise Dependency Estimation,https://papers.nips.cc/paper_files/paper/2020/file/00a03ec6533ca7f5c644d198d815329c-Paper.pdf,Unknown Authors,2025-02-16 01:29:21,Deep Learning
2020,Backpropagating Linearly Improves Transferability of Adversarial Examples,https://papers.nips.cc/paper_files/paper/2020/file/00e26af6ac3b1c1c49d7c3d79c60d000-Paper.pdf,Unknown Authors,2025-02-16 01:29:25,Computer Vision
2020,Fast and Flexible Temporal Point Processes with Triangular Maps,https://papers.nips.cc/paper_files/paper/2020/file/00ac8ed3b4327bdd4ebbebcb2ba10a00-Paper.pdf,Unknown Authors,2025-02-16 01:29:28,Deep Learning
2020,PyGlove: Symbolic Programming for Automated Machine Learning,https://papers.nips.cc/paper_files/paper/2020/file/012a91467f210472fab4e11359bbfef6-Paper.pdf,Unknown Authors,2025-02-16 01:29:41,Optimization
2020,Fourier Sparse Leverage Scores and Approximate Kernel Learning,https://papers.nips.cc/paper_files/paper/2020/file/012d9fe15b2493f21902cd55603382ec-Paper.pdf,Unknown Authors,2025-02-16 01:29:45,Optimization
2020,Improved Algorithms for Online Submodular Maximization via First-order Regret Bounds,https://papers.nips.cc/paper_files/paper/2020/file/0163cceb20f5ca7b313419c068abd9dc-Paper.pdf,Unknown Authors,2025-02-16 01:29:47,Optimization
2020,Adversarially Robust Streaming Algorithms via Differential Privacy,https://papers.nips.cc/paper_files/paper/2020/file/0172d289da48c48de8c5ebf3de9f7ee1-Paper.pdf,Unknown Authors,2025-02-16 01:29:53,Privacy
2020,Trading Personalization for Accuracy: Data Debugging in Collaborative Filtering,https://papers.nips.cc/paper_files/paper/2020/file/019fa4fdf1c04cf73ba25aa2223769cd-Paper.pdf,Unknown Authors,2025-02-16 01:29:59,NLP
2020,Cascaded Text Generation with Markov Transformers,https://papers.nips.cc/paper_files/paper/2020/file/01a0683665f38d8e5e567b3b15ca98bf-Paper.pdf,Unknown Authors,2025-02-16 01:30:04,NLP
2020,Synbols: Probing Learning Algorithms with Synthetic Datasets,https://papers.nips.cc/paper_files/paper/2020/file/0169cf885f882efd795951253db5cdfb-Paper.pdf,Unknown Authors,2025-02-16 01:30:06,Computer Vision
2020,Improving Local Identifiability in Probabilistic Box Embeddings,https://papers.nips.cc/paper_files/paper/2020/file/01c9d2c5b3ff5cbba349ec39a570b5e3-Paper.pdf,Unknown Authors,2025-02-16 01:30:08,Deep Learning
2020,Permute-and-Flip: A new mechanism for differentially private selection,https://papers.nips.cc/paper_files/paper/2020/file/01e00f2f4bfcbb7505cb641066f2859b-Paper.pdf,Unknown Authors,2025-02-16 01:30:12,Optimization
2020,Reciprocal Adversarial Learning via Characteristic Functions,https://papers.nips.cc/paper_files/paper/2020/file/021f6dd88a11ca489936ae770e4634ad-Paper.pdf,Unknown Authors,2025-02-16 01:30:19,Deep Learning
2020,Statistical Guarantees of Distributed Nearest Neighbor Classification,https://papers.nips.cc/paper_files/paper/2020/file/022e0ee5162c13d9a7bb3bd00fb032ce-Paper.pdf,Unknown Authors,2025-02-16 01:30:23,Optimization
2020,Stein Self-Repulsive Dynamics: Benefits From Past Samples,https://papers.nips.cc/paper_files/paper/2020/file/023d0a5671efd29e80b4deef8262e297-Paper.pdf,Unknown Authors,2025-02-16 01:30:28,Optimization
2020,Deep reconstruction of strange attractors from time series,https://papers.nips.cc/paper_files/paper/2020/file/021bbc7ee20b71134d53e20206bd6feb-Paper.pdf,Unknown Authors,2025-02-16 01:30:32,Deep Learning
2020,The Statistical Complexity of Early-Stopped Mirror Descent,https://papers.nips.cc/paper_files/paper/2020/file/024d2d699e6c1a82c9ba986386f4d824-Paper.pdf,Unknown Authors,2025-02-16 01:30:34,Optimization
2020,Algorithmic recourse under imperfect causal knowledge: a probabilistic approach,https://papers.nips.cc/paper_files/paper/2020/file/02a3c7fb3f489288ae6942498498db20-Paper.pdf,Unknown Authors,2025-02-16 01:30:37,Causal Reasoning
2020,A Causal View on Robustness  of Neural Networks,https://papers.nips.cc/paper_files/paper/2020/file/02ed812220b0705fabb868ddbf17ea20-Paper.pdf,Unknown Authors,2025-02-16 01:30:42,Deep Learning
2020,Minimax Classification with 0-1 Loss and Performance Guarantees,https://papers.nips.cc/paper_files/paper/2020/file/02f657d55eaf1c4840ce8d66fcdaf90c-Paper.pdf,Unknown Authors,2025-02-16 01:30:46,Optimization
2020,Quantitative Propagation of Chaos for SGD in Wide Neural Networks,https://papers.nips.cc/paper_files/paper/2020/file/02e74f10e0327ad868d138f2b4fdd6f0-Paper.pdf,Unknown Authors,2025-02-16 01:30:49,Optimization
2020,How to Learn a Useful Critic? Model-based Action-Gradient-Estimator Policy Optimization,https://papers.nips.cc/paper_files/paper/2020/file/03255088ed63354a54e0e5ed957e9008-Paper.pdf,Unknown Authors,2025-02-16 01:30:52,Reinforcement Learning
2020,Coresets for Regressions with Panel Data,https://papers.nips.cc/paper_files/paper/2020/file/03287fcce194dbd958c2ec5b33705912-Paper.pdf,Unknown Authors,2025-02-16 01:30:54,Optimization
2020,Learning Composable Energy Surrogates for PDE Order Reduction,https://papers.nips.cc/paper_files/paper/2020/file/0332d694daab22e0e0eaf7a5e88433f9-Paper.pdf,Unknown Authors,2025-02-16 01:30:59,Optimization
2020,Efficient Contextual Bandits with Continuous Actions,https://papers.nips.cc/paper_files/paper/2020/file/033cc385728c51d97360020ed57776f0-Paper.pdf,Unknown Authors,2025-02-16 01:31:01,Reinforcement Learning
2020,Achieving Equalized Odds by Resampling Sensitive Attributes,https://papers.nips.cc/paper_files/paper/2020/file/03593ce517feac573fdaafa6dcedef61-Paper.pdf,Unknown Authors,2025-02-16 01:31:03,Optimization
2020,Hard Shape-Constrained Kernel Machines,https://papers.nips.cc/paper_files/paper/2020/file/03fa2f7502f5f6b9169e67d17cbf51bb-Paper.pdf,Unknown Authors,2025-02-16 01:31:11,Optimization
2020,Multi-Robot Collision Avoidance under Uncertainty with Probabilistic Safety Barrier Certificates,https://papers.nips.cc/paper_files/paper/2020/file/03793ef7d06ffd63d34ade9d091f1ced-Paper.pdf,Unknown Authors,2025-02-16 01:31:13,Optimization
2020,A Closer Look at the Training Strategy for Modern Meta-Learning,https://papers.nips.cc/paper_files/paper/2020/file/0415740eaa4d9decbc8da001d3fd805f-Paper.pdf,Unknown Authors,2025-02-16 01:31:18,Reinforcement Learning
2020,On the Value of Out-of-Distribution Testing: An Example of Goodhart's Law,https://papers.nips.cc/paper_files/paper/2020/file/045117b0e0a11a242b9765e79cbf113f-Paper.pdf,Unknown Authors,2025-02-16 01:31:20,NLP
2020,Deterministic Approximation for Submodular Maximization over a Matroid in Nearly Linear Time,https://papers.nips.cc/paper_files/paper/2020/file/05128e44e27c36bdba71221bfccf735d-Paper.pdf,Unknown Authors,2025-02-16 01:31:23,Optimization
2020,Generalised Bayesian Filtering via Sequential Monte Carlo,https://papers.nips.cc/paper_files/paper/2020/file/04ecb1fa28506ccb6f72b12c0245ddbc-Paper.pdf,Unknown Authors,2025-02-16 01:31:27,Optimization
2020,Flows for simultaneous manifold learning and density estimation,https://papers.nips.cc/paper_files/paper/2020/file/051928341be67dcba03f0e04104d9047-Paper.pdf,Unknown Authors,2025-02-16 01:31:37,'Deep Learning'
2020,Simultaneous Preference and Metric Learning from Paired Comparisons,https://papers.nips.cc/paper_files/paper/2020/file/0561bc7ecba98e39ca7994f93311ba23-Paper.pdf,Unknown Authors,2025-02-16 01:31:41,'Optimization'
2020,Efficient Variational Inference for Sparse Deep Learning with Theoretical Guarantee,https://papers.nips.cc/paper_files/paper/2020/file/05a624166c8eb8273b8464e8d9cb5bd9-Paper.pdf,Unknown Authors,2025-02-16 01:31:43,'Deep Learning'
2020,Learning Manifold Implicitly via Explicit Heat-Kernel Learning,https://papers.nips.cc/paper_files/paper/2020/file/05e2a0647e260c355dd2b2175edb45b8-Paper.pdf,Unknown Authors,2025-02-16 01:31:49,NLP
2020,Deep Relational Topic Modeling via Graph Poisson Gamma Belief Network,https://papers.nips.cc/paper_files/paper/2020/file/05ee45de8d877c3949760a94fa691533-Paper.pdf,Unknown Authors,2025-02-16 01:31:56,NLP
2020,One-bit Supervision for Image Classification,https://papers.nips.cc/paper_files/paper/2020/file/05f971b5ec196b8c65b75d2ef8267331-Paper.pdf,Unknown Authors,2025-02-16 01:32:13,Computer Vision
2020,What is being transferred in transfer learning?,https://papers.nips.cc/paper_files/paper/2020/file/0607f4c705595b911a4f3e7a127b44e0-Paper.pdf,Unknown Authors,2025-02-16 01:32:31,Deep Learning
2023,Guiding Large Language Models via Directional Stimulus Prompting,https://papers.nips.cc/paper_files/paper/2023/file/c5601d99ed028448f29d1dae2e4a926d-Paper-Conference.pdf,Unknown Authors,2025-02-16 01:32:36,NLP
2019,Compositional De-Attention Networks,https://papers.nips.cc/paper_files/paper/2019/file/16fc18d787294ad5171100e33d05d4e2-Paper.pdf,Unknown Authors,2025-02-16 01:32:40,NLP
2019,Robust Attribution Regularization,https://papers.nips.cc/paper_files/paper/2019/file/172ef5a94b4dd0aa120c6878fc29f70c-Paper.pdf,Unknown Authors,2025-02-16 01:32:43,Optimization
2020,Sample Efficient Reinforcement Learning via Low-Rank Matrix Estimation,https://papers.nips.cc/paper_files/paper/2020/file/8d2355364e9a2ba1f82f975414937b43-Paper.pdf,Unknown Authors,2025-02-16 01:55:03,Reinforcement Learning
